"title","url","stars","name","reviewUrl","text"
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Sophie Gartmann","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xvdFIyeFlhRk41YXpRMVlsaERVV3RuTVU5cmJHYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOlotR2xYaFN5azQ1YlhDUWtnMU9rbGc%7C0daVana-D95%7C?hl=en","We had an absolutely fantastic cooking class at Eataly on Liberty Street in New York! A huge thank you to Chef Riccardo Costa and his wonderful coworker Patty for such an unforgettable experience.
During the class, we learned how to make fresh pasta from scratch, and it was truly amazing. Chef Riccardo explained every step with great passion and professionalism. You can immediately feel how much he loves Italian cuisine, and he made the whole experience both fun and educational."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Ivan Galiano","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWdE9XbE1hV1ZWVFVaZmQyUkRWVmc1WTBoa1NYYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOkVtOWlMaWVVTUZfd2RDVVg5Y0hkSXc%7C0daIkLBBr_z%7C?hl=en","Eataly estuvo excelente, una buena experiencia, comida y bebida muy recomendable. Vale la pena"
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","3","Gabriele Momoli","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21abWFWRnBZa1ZFTjFac2N6STNhRTVIWDJwdWMyYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOmZmaVFpYkVEN1ZsczI3aE5HX2puc2c%7C0daHq7s-pOe%7C?hl=en","Abbastanza bene ma avrei pensato molto meglio visto il blasone. Personale non proprio preparato. 100 euro per 3 pizze a New York ci stanno, ma devono essere fatte bene. Ci hanno fatto sedere nell’area comune senza dirci dei tavoli al ristorante."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Sonia Dey","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pabFVuaElZblJMVWtGVWJ6YzNXV2d0WjJRM2VVRRAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOjZlUnhIYnRLUkFUbzc3WWgtZ2Q3eUE%7C0d_tIG2oS18%7C?hl=en","Wow. Both the dishes were fantastic. The pizza was cheesy and the fettuccine was so buttery. I literally scooped the last bit of that truffle butter with a bread. Highly recommended. Will visit again."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Alicia C.","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tFelRWUmpjMlZNYTNRdFEyMXZOek55Ukd0a1kyYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOkEzTVRjc2VMa3QtQ21vNzNyRGtkY2c%7C0d_WFumYwS-%7C?hl=en","I absolutely love this place! The ambience is so upbeat! So may people walking around shopping or simply enjoying a glass of wine as they are shopping. The main issue I had it was that I couldn’t make up my mind on what to eat. I have been here so many times and yet, I always go through this. I ended up buying a pasta dish and sat by myself in a quieter area. I had the company of a tiny bird who seemed so out of place here, but nevertheless I truly enjoyed his company."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","2","Toby Shea","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2prek1Vd3dUWFJxYjNsMGFXeExNemRqYUZGQldWRRAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOjkzMUwwTXRqb3l0aWxLMzdjaFFBWVE%7C0dZnwf2bGfD%7C?hl=en","I can’t believe Eataly is serving day old bread. This JFK airport location does not have the same quality."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","3","Mechteld van Heuven","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1ZlZrZHFVV05YZG5oRFVGQlJhM05JU21aWFNFRRAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOk5fVkdqUWNXdnhDUFBRa3NISmZXSEE%7C0dZQWJc-uQb%7C?hl=en","Al restaurante le falta ambiente, es demasiado grande, muy de conida rapida. La pizza estaba muy buena pero pedimos una pasta de 39 dolares que no es barato y estaba malisimo. Estaba seco y todas las pastas estaban pegadas."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","3","Billy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkeFNIUkpORlkxUkcxV2R6RXhWa3hLU2xkeVIwRRAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOjdxSHRJNFY1RG1WdzExVkxKSldyR0E%7C0dZG3A4BtMj%7C?hl=en","Eataly is a beautiful place, but to be honest, the food is not that good. I had lasagna tonight, it was just not good. I can get better at a cheaper place.

This was our second time here, and I don't plan to return."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","4","Pilar Cortez","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pOdE1GaFpWRFZpTVVVdGIxSXRWME55YlVScFpYYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOjNtMFhZVDViMUUtb1ItV0NybURpZXc%7C0dYn67AXfmL%7C?hl=en","I recently visited Eataly for the first time, and I was amazed by the experience. It’s like stepping into Italy itself. The deli counter is full of authentic cheeses and meats, and the freshly made pasta is to die for. I can’t wait to return and try more!"
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Edgar Salas","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKUE9HbDFTMjgzY1doM1VWSnhhRTk0VjJ0dlZHYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOkJPOGl1S283cWh3UVJxaE94V2tvVGc%7C0dYbNedaPI7%7C?hl=en",
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Jay Bernadette","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT20xalJtMVZZMEpHZDFCRFkxZEtNVkF6WTJ0M2VYYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOm1jRm1VY0JGd1BDY1dKMVAzY2t3eXc%7C0dXnRo5_rti%7C?hl=en","The experience at Eataly World Trade Center was amazing."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Autumn The Nomad","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tscmQyeENWVXB4TVhkcVNFRTRNMWwxYWpaNFVtYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOklrd2xCVUpxMXdqSEE4M1l1ajZ4Umc%7C0dXM7pJerYX%7C?hl=en","What really stood out here was the atmosphere. The lighting, music, and layout created a space that felt lively without being overwhelming. It was easy to enjoy conversation and stay present.

Nothing felt rushed or disorganized, and the staff helped maintain that relaxed energy throughout the visit.

As a travel streamer, I’m always paying attention to places that feel memorable for the right reasons.
Follow me on Instagram @AutumnTheNomad"
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Marek Ciesielski","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCSGNIQlVlQzFHTlRSM2JXOHpRbEptTVV4MGJuYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOlBHcHBUeC1GNTR3bW8zQlJmMUx0bnc%7C0dVoMGszSIz%7C?hl=en","Piękna restauracja z widokiem na WTC. Za to oczywiście sie płaci. Jedliśmy tam pizze i paste. Rachunek trochę nas zaskoczył... ale to jest NY..."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Lokhande Chinmay","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kYVRrOXFWV04xUVV4VGRsRTRSR3hMYW5ZeGFuYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOndaTk9qVWN1QUxTdlE4RGxLanYxanc%7C0dVJPziEMZh%7C?hl=en",
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","4","Artur Morgado","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN3b09tM2NBEAE!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CIHM0ogKEICAgICwoOm3cA%7CCgwImJLmyQUQwPXklQM%7C?hl=en","Nice store. A lot of Italian options and great food."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","1","Akop Vardanian","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT205VGFYZElaSGxFUjBvM2FURlRNbEZtWTA5blFsRRAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOm9TaXdIZHlER0o3aTFTMlFmY09nQlE%7C0dTdd9r1TpD%7C?hl=en","Hosted"
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Ethan Reynolds","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CSVJVTmtNWGg1YUhKNE1VTllPVVpNTjA5alNGRRAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOnBIRUNkMXh5aHJ4MUNYOUZMN09jSFE%7C0dRZCRGvhRR%7C?hl=en","Best Italian I’ve visited in NYC. Service, food and view were awesome. Then, you can shop for stuff! Sweet."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Junior Flores","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5M2FFUnpXR3BuT1VsMmFsRkthR0pzY0ZScVRtYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOl93aERzWGpnOUl2alFKaGJscFRqTmc%7C0dRP55EnW2-%7C?hl=en","Restaurante con una vista privilegiada, comida deliciosa, un deleite para elmpaladar, ambiente 100% Italiano, niños felices por la comida, además, está rodeado de otros comercios, por ejemplo, sales y puedes comer helados, repostería o frutas frescas"
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","2","Mark Simson","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s0MVlUVjVWV1YyV0RCQ2VuZHJRM3BDZHpscFdXYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOk41YTV5VWV2WDBCendrQ3pCdzlpWWc%7C0dRBSiuL_3s%7C?hl=en","I bought a fruit box on January 20th with an expiration date of January 22nd, but all the fruits were sour, showing clear signs of fermentation and spoilage. Both kiwi and strawberries were rotten, forcing me to throw away the entire box. For a store with such a premium reputation and prices, this is completely unacceptable."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Francisco Boza","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CMVpqaExOMGxpVTFsRU9XbHFjMlV0VUdwUGRHYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOnB1ZjhLN0liU1lEOWlqc2UtUGpPdGc%7C0dQwz3LcitX%7C?hl=en",
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Umut Manaz","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21RMWMxQnBOblIzYjFoYUxXcFJNWEIzWDNSMFQzYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOmQ1c1BpNnR3b1haLWpRMXB3X3R0T3c%7C0dQujTKrCZj%7C?hl=en",
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Boris Docevski","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poUU5IcEpNMlZ1WDJKR09FbEVSMnhCYWprMWFXYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOjhQNHpJM2VuX2JGOElER2xBajk1aWc%7C0dPfHT18B6a%7C?hl=en",
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Dario Marinozzi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toRVRqQlZXRVZTV1cxMFZsTnJMVkpMUmtwUFkxRRAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOkhETjBVWEVSWW10VlNrLVJLRkpPY1E%7C0dPQ0xdH6sG%7C?hl=en","Awesome place to eat and drink very good coffee."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","5","Giulia Poluzzi","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pabE1YbG5VVzFKYmpOa04wSTNURGxrY1Y4d2JWRRAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOjZlMXlnUW1JbjNkN0I3TDlkcV8wbVE%7C0dPBnFiQgUC%7C?hl=en","Dopo la visita di tutta l'area del WTC siamo andate qui a mangiare. Eataly è una garanzia. Noi abbiamo preso ciò che ci andava e poi ci si siamo sedute nei posti a disposizione. Tutto ottimo. Anche il caffè Lavazza è buonissimo. Se volete pranzare, anche con la pizza, la vista del ristorante su tutta l'area è impagabile. È un posto che vi consiglio."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","2","Annie C.","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGQ1NpMWhPVWxLY0c0MVdXaDBabGhFY1hWMlJIYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOkFCSi1hOUlKcG41WWh0ZlhEcXV2RHc%7C0dOxl-c-yK-%7C?hl=en","Overpriced pizza (it’s not even that good) and the cashier’s attitude was awful."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","4","iris b","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSV1IxTk5aR0ZSUmxkWmIyczRURTVvVkdwa1NuYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOlRWR1NNZGFRRldZb2s4TE5oVGpkSnc%7C0dOtqUsOVjp%7C?hl=en","We stopped here for a short break and were lucky to find a table! The baking goods were fresh and tasty , the coffee a little less…."
"Eataly","https://www.google.com/maps/search/?api=1&query=Eataly&query_place_id=ChIJvx7i_BlawokRidb5WfdvqRM","4","Léa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KMGVGUTRaa2RQT0ZOSFZFVndhRzVSYjBkQlRIYxAB!2m1!1s0x0:0x13a96ff759f9d689!3m1!1s2@1:CAIQACodChtycF9oOnJ0eFQ4ZkdPOFNHVEVwaG5Rb0dBTHc%7C0dOcCfQAoBt%7C?hl=en","I visited Eataly recently and overall had a pleasant experience, though with mixed feelings. The place is large and lively, combining an Italian market with several food counters — pasta bar, gelato, pastries, coffee, and ready-to-eat options — which makes it convenient and appealing at first glance.

I had a small salmon sandwich that cost $12, and while it was good, I personally found it a bit overpriced for the portion and quality. In general, prices felt quite high compared to what you actually get.

That said, the atmosphere is nice and enjoyable, especially if you’re stopping by while exploring the area. It’s a comfortable place to sit, take a break, and grab something quickly. However, it does feel more tourist-oriented than truly authentic Italian.

Overall, it’s a good option for convenience and variety, but not necessarily for an authentic Italian food experience."
