"title","url","stars","name","reviewUrl","text"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Shayleigh Dennison","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kMWJWWlpNVWRqV25aekxWZG5kbWhZZG5CR1JFRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOmd1bVZZMUdjWnZzLVdndmhYdnBGREE%7C0ddpnm0k24r%7C?hl=en","Kev is the best"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","mac","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkbFdVMW1kMjFCY1RscVdXWlVZbTVXUjNOZmNWRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOkdlWU1md21BcTlqWWZUYm5WR3NfcVE%7C0ddpmt7sxNb%7C?hl=en",
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Drenna Johnson","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twRGVWQldNbEZwT0hkQlQyRTBRa1l5ZEVKeGVtYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOkpDeVBWMlFpOHdBT2E0QkYydEJxemc%7C0dcqjm_pt9f%7C?hl=en",
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","monae bracey","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21oWVQwaHNjVXhCVDFaT09XUTBWRWMwYjJaVGMzYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOmhYT0hscUxBT1ZOOWQ0VEc0b2ZTc3c%7C0dcqcndws_7%7C?hl=en","Kevin the goatttt"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Cheldweena Raymond","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pVeVdGVTBialpwY1VkdGRVSTFkMUkxZFZSa1dFRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOjUyWFU0bjZpcUdtdUI1d1I1dVRkWEE%7C0dcqcagWGtD%7C?hl=en",
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Kissmvriii","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsSGNrZHpkMGhEVTJKRUxYZDFSVGRzTWxsalduYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOllHckdzd0hDU2JELXd1RTdsMlljWnc%7C0dcqcUsUl95%7C?hl=en",
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Jayda","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tRelREbFFWSE56VDBKQ2NXZElYM2szUWw4MlUyYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOkQzTDlQVHNzT0JCcWdIX3k3Ql82U2c%7C0dcqahjpiK8%7C?hl=en","Good experience!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","jeena masen","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Gd1IzTlNVWGRRVVVWWVRIZEhWUzEwZGpGTmJtYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOnFwR3NSUXdQUUVYTHdHVS10djFNbmc%7C0daoLFigrOj%7C?hl=en","Highly recommended"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Jake Vlacich","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2w5QlRtNU9MVmw0TUdFd1JteHJNMjB6WTNGV2JVRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOl9BTm5OLVl4MGEwRmxrM20zY3FWbUE%7C0daYnVPByft%7C?hl=en","Kevin was the best! Loved the Saki guns"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Hope&Nick Franzese","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25NNWFrbDZhV0pxWjA1Qk4xQnVUbmhZYVd0dmNWRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOnM5akl6aWJqZ05BN1BuTnhYaWtvcVE%7C0daYn700Tzq%7C?hl=en",
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","4","Carol Godoy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsd1VVbGZUWGszWHpsWFFUVkpPVzVyTVdWeVozYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOklwUUlfTXk3XzlXQTVJOW5rMWVyZ3c%7C0dZF5TDKYfH%7C?hl=en","Great experience! Convenient and fun time!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","JOHANNA DY","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBc01UYkpnEAE!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CIHM0ogKEICAgMCAsMTbJg%7CCgwI9YzmvAYQwOr3ggM%7C?hl=en","Sean was great! The food and presentation was wonderful !!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Frank Alfano","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Sd1lVbEpiREJtY2xkeFNHZFZRMUIyY21reVduYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOnRwYUlJbDBmcldxSGdVQ1B2cmkyWnc%7C0dZF-zNCjj9%7C?hl=en","Kevin was great! Lots of Sake!!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Danielle Berisha","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxSk9WVm5jRlE1UjNod1VGSkJRVE5ZTVdoUFoxRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOk1JOVVncFQ5R3hwUFJBQTNYMWhPZ1E%7C0dYy4OKdsno%7C?hl=en","Kevin was amazing and the food was delicious!!! It was such a fun time!! Highly recommend using Tokyo Habachi catering."
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","KK Jean","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25oMVRtVnplVk5TY0hJMVpFOTZURTVTTVhjd01IYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOnh1TmVzeVNScHI1ZE96TE5SMXcwMHc%7C0dYy07YhzvQ%7C?hl=en","We had a great night with Kevin as our chef! Kevin did a great job and we had so much fun!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Bryce Butka","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOSVJYZHllbTQwWm1NdE1IVnZNRGxOTlVaRGMxRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOkNIRXdyem40ZmMtMHVvMDlNNUZDc1E%7C0dYy-V7-5UI%7C?hl=en","Kevin is amazing"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","James Berisha","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pJME9DMTZjRlo2VlRObE1EbEJhVk50UTB4U2NFRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOjI0OC16cFZ6VTNlMDlBaVNtQ0xScEE%7C0dYy-42LfN5%7C?hl=en","Kevin is great"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Jack Berisha","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkMlRta3dhV1JMVW10UE9IazRYMFZSV0VOUGJIYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOkd2TmkwaWRLUmtPOHk4X0VRWENPbHc%7C0dYxzphbiuZ%7C?hl=en","Kevin’s the man"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Gavin Frese","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOTWFYTnZVamR4Y2xONFF5MHlTM1JuVTJWa01YYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOlNMaXNvUjdxclN4Qy0yS3RnU2VkMXc%7C0dYwYhMfLoa%7C?hl=en","Kevin was amazing"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","George Fosdick","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OS1RESklZMTkyWkRjeFgweHRVbHB3VVV4R2JIYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOnNKTDJIY192ZDcxX0xtUlpwUUxGbHc%7C0dUeMAcNzHP%7C?hl=en","Kevin did a great job at our 50th birthday. Very entertaining and great food. Also good with gluten allergies!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Daria Seaman","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tVM2JrTnRPVkpuY1Zrd1pXZDBhbFppTkhCek9VRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOkU3bkNtOVJncVkwZWd0alZiNHBzOUE%7C0dSL4_rgD_o%7C?hl=en","Kevin was great! We had a lot of fun!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","LJ de Zutter","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKcE5IY3pOR05zUzJjeWJqSTVSRzFrVkRCSmJrRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOkJpNHczNGNsS2cybjI5RG1kVDBJbkE%7C0dSL44Jb8tB%7C?hl=en","You’ll feel like John Wick when he lets you use the Sake Super Soaker"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Jason Fuehring","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsa2JFWm9XV2w2V0ZoVlNHaEljWFUwY0dKelluYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOklkbEZoWWl6WFhVSGhIcXU0cGJzYnc%7C0dSL42QJ3_f%7C?hl=en","Kevin was excellent!! We had a great time!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","4","Kathleen McCarthy","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pnMmExbFZhSFpQYVV0dVlWaFJjRXA1UjE5a1ozYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOjg2a1lVaHZPaUtuYVhRcEp5R19kZ3c%7C0dSL2orq-fr%7C?hl=en",
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Lindsey Miller","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tsWFFXb3pOazVMVjNadlNXWlNZVWRETkd4aWIxRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOklXQWozNk5LV3ZvSWZSYUdDNGxib1E%7C0dSL2ork5lR%7C?hl=en","Kevin was amazing- such a fun party"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Jonathan Sichka","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ZNGVFRmZkeTEwTURsUk1rOWhTM3BGTUVsTVVVRRAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOmY4eEFfdy10MDlRMk9hS3pFMElMUUE%7C0dKjs-8Tca6%7C?hl=en","Kevin gave us an amazing experience. He was very friendly, entertaining, and nice. He gave such a great show and made sure to include everyone (kids & adults)."
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","Michelle Malko","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pJd2ExWjBZMGxRYTBZM04yaEtSRU13YVhaUVYzYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOjIwa1Z0Y0lQa0Y3N2hKREMwaXZQV3c%7C0dKjqr14-gr%7C?hl=en","Kevin was an amazing chef and made the whole process quick and easy and amazing!"
"Tokyo Hibachi Catering","https://www.google.com/maps/search/?api=1&query=Tokyo%20Hibachi%20Catering&query_place_id=ChIJPx0KMrbxwokR0_oEzJL1aQ8","5","emanuel Perez","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21zM1JXNDVhVnBUYTFoemNFcHZUbXRLZGpsMWNHYxAB!2m1!1s0x0:0xf69f592cc04fad3!3m1!1s2@1:CAIQACodChtycF9oOms3RW45aVpTa1hzcEpvTmtKdjl1cGc%7C0dKRZjd1FJz%7C?hl=en",
